%   ZeitInSec ZeitInNanoSec axisQMsr_LBR_iiwa_7_R800_1[0] axisQMsr_LBR_iiwa_7_R800_1[1] axisQMsr_LBR_iiwa_7_R800_1[2] axisQMsr_LBR_iiwa_7_R800_1[3] axisQMsr_LBR_iiwa_7_R800_1[4] axisQMsr_LBR_iiwa_7_R800_1[5] axisQMsr_LBR_iiwa_7_R800_1[6] axisQCmdT1m_LBR_iiwa_7_R800_1[0] axisQCmdT1m_LBR_iiwa_7_R800_1[1] axisQCmdT1m_LBR_iiwa_7_R800_1[2] axisQCmdT1m_LBR_iiwa_7_R800_1[3] axisQCmdT1m_LBR_iiwa_7_R800_1[4] axisQCmdT1m_LBR_iiwa_7_R800_1[5] axisQCmdT1m_LBR_iiwa_7_R800_1[6]
 1608052764   358000000 -5.11299252 56.9551202 -64.9615648 61.5301053 138.301063 33.0658439 -113.151885 -5.11291459 56.936809 -64.9318443 61.5015236 138.238664 33.05483 -113.097454
 1608052764   378000000 -5.09216999 56.7269307 -64.6995649 61.2774885 137.735399 32.9293353 -112.686817 -5.09194552 56.7032999 -64.6655459 61.2492937 137.67172 32.9192656 -112.633619
 1608052764   398000000 -5.07275166 56.4969319 -64.4348528 61.0246553 137.169719 32.7940833 -112.223472 -5.07099497 56.469997 -64.3994828 60.9972866 137.105277 32.783821 -112.170193
 1608052764   418000000 -5.05357022 56.2648767 -64.1689596 60.772653 136.605093 32.6585051 -111.759948 -5.05005976 56.2368651 -64.1336146 60.7454641 136.539248 32.6484755 -111.707107
 1608052764   438000000 -5.03227734 56.0324231 -63.9030321 60.5214059 136.043153 32.5237166 -111.297527 -5.02913907 56.0038948 -63.8679307 60.4938162 135.973613 32.5132239 -111.244343
 1608052764   458000000 -5.01025662 55.8011128 -63.6384092 60.2695924 135.479659 32.3891719 -110.835078 -5.00823206 55.7710768 -63.6024206 60.2423328 135.408347 32.3780608 -110.781881
 1608052764   478000000 -4.98872685 55.5697579 -63.3738962 60.0182802 134.914401 32.2538718 -110.371733 -4.98733791 55.538402 -63.3370737 59.9910041 134.843428 32.2429807 -110.319703
 1608052764   498000000 -4.96883816 55.3374452 -63.1086691 59.7669267 134.352121 32.1193992 -109.911258 -4.96645577 55.305861 -63.0718794 59.7398199 134.278834 32.1079784 -109.857791
 1608052764   518000000 -4.94925847 55.1036836 -62.8427862 59.5156488 133.787654 31.9836871 -109.450289 -4.94558484 55.0734447 -62.8068274 59.4887705 133.714544 31.9730485 -109.396127
 1608052764   538000000 -4.92715878 54.8722325 -62.5779882 59.2644429 133.221617 31.8483184 -108.989642 -4.92472427 54.841144 -62.5419071 59.2378458 133.150533 31.8381856 -108.934692
 1608052764   558000000 -4.90531315 54.6420861 -62.3146116 59.0122793 132.658957 31.7135882 -108.528382 -4.90387326 54.6089496 -62.2771081 58.987036 132.586781 31.7033845 -108.473468
 1608052764   578000000 -4.88589482 54.4096429 -62.049769 58.7608777 132.095622 31.5793078 -108.066915 -4.88303099 54.3768525 -62.0124201 58.7363313 132.023266 31.5686398 -108.012438
 1608052764   598000000 -4.86678547 54.1730935 -61.7825231 58.5113336 131.530909 31.4460299 -107.606385 -4.86219664 54.1448437 -61.7478327 58.485722 131.459964 31.4339464 -107.551583
 1608052764   618000000 -4.8463715 53.9372342 -61.5166952 58.2620092 130.969018 31.310747 -107.145629 -4.8413694 53.912914 -61.4833355 58.2351981 130.896855 31.299299 -107.090885
 1608052764   638000000 -4.82367443 53.7071633 -61.2537717 58.0129525 130.405782 31.1765456 -106.685597 -4.82054845 53.6810544 -61.2189184 57.98475 130.333916 31.1646922 -106.630327
 1608052764   658000000 -4.80081257 53.4774255 -60.9897291 57.7626702 129.841766 31.0415339 -106.224573 -4.79973301 53.4492561 -60.9545711 57.734368 129.771125 31.030121 -106.16989
 1608052764   678000000 -4.7794785 53.2457547 -60.7244504 57.5133767 129.27853 30.905997 -105.762845 -4.77892225 53.21751 -60.6902833 57.4840425 129.208461 30.8955801 -105.709557
 1608052764   698000000 -4.75873493 53.0134557 -60.4592885 57.2637433 128.716711 30.7705458 -105.303118 -4.75811533 52.9858066 -60.4260443 57.2337631 128.645902 30.7610641 -105.249309
 1608052764   718000000 -4.7380257 52.7824338 -60.1958021 57.0132962 128.154239 30.6348716 -104.843509 -4.73731145 52.754137 -60.1618438 56.9835202 128.083424 30.6265676 -104.789128
 1608052764   738000000 -4.71804775 52.5537465 -59.9327276 56.7621213 127.592057 30.5010684 -104.384139 -4.71650975 52.5224918 -59.8976711 56.7333036 127.521005 30.4920853 -104.328995
 1608052764   758000000 -4.69939503 52.3226731 -59.6678197 56.5112279 127.030661 30.3669905 -103.923342 -4.69570939 52.2908615 -59.6335153 56.4831031 126.958623 30.3576117 -103.868892
 1608052764   778000000 -4.68052601 52.0882969 -59.4030286 56.261004 126.467777 30.2322329 -103.461964 -4.67492927 52.0594565 -59.3696166 56.233146 126.396787 30.2232689 -103.409237
 1608052764   798000000 -4.65877995 51.8552735 -59.1383645 56.0114873 125.904343 30.0995078 -103.003254 -4.65417843 51.8283777 -59.1060898 55.9835412 125.835744 30.0891154 -102.950229
 1608052764   818000000 -4.63597645 51.6234757 -58.8752351 55.7621457 125.344266 29.9640601 -102.544403 -4.63342634 51.5972848 -58.842547 55.7339213 125.274666 29.9549537 -102.491194
 1608052764   838000000 -4.61516079 51.3933362 -58.6124318 55.5121346 124.782189 29.8300097 -102.08583 -4.61267202 51.3661672 -58.578976 55.4842746 124.713528 29.8207777 -102.032109
 1608052764   858000000 -4.59430736 51.1604912 -58.3486879 55.262333 124.218766 29.694411 -101.625857 -4.59191465 51.1350155 -58.3153661 55.2345911 124.152308 29.6865819 -101.572957
 1608052764   878000000 -4.57218708 50.9276944 -58.0851842 55.0132901 123.658694 29.5596636 -101.165616 -4.57115332 50.9038199 -58.0517061 54.9848602 123.590981 29.5523606 -101.113717
 1608052764   898000000 -4.54962048 50.6970501 -57.8216703 54.7632722 123.096567 29.4263137 -100.707238 -4.55038715 50.6725703 -57.7879846 54.7350709 123.029523 29.418108 -100.654371
 1608052764   918000000 -4.52866062 50.467223 -57.557789 54.5135014 122.533551 29.2926306 -100.248031 -4.52961523 50.4412567 -57.5241901 54.4852125 122.467909 29.2838182 -100.194897
 1608052764   938000000 -4.51042332 50.2377942 -57.2933068 54.2628278 121.972529 29.1594935 -99.78896 -4.50883667 50.2098691 -57.2603111 54.2352742 121.906116 29.1494855 -99.7352757
 1608052764   958000000 -4.4924744 50.0077954 -57.0286187 54.0132802 121.411264 29.0254157 -99.3286843 -4.48805056 49.9783974 -56.9963363 53.9852451 121.344118 29.0151039 -99.2754877
 1608052764   978000000 -4.47156261 49.7779408 -56.7654721 53.7633584 120.848605 28.8906066 -98.8684945 -4.46725598 49.7468315 -56.7322541 53.7351142 120.781892 28.8806677 -98.8155127
 1608052764   998000000 -4.44997448 49.5473996 -56.5013436 53.5133851 120.28816 28.756927 -98.408672 -4.44645204 49.5151613 -56.4680528 53.4848706 120.219413 28.7461708 -98.3553304
 1608052765    18000000 -4.42887043 49.3146782 -56.2372975 53.2633637 119.726462 28.6214037 -97.9489938 -4.42563781 49.2833765 -56.203721 53.2345033 119.656656 28.6116075 -97.8949205
 1608052765    38000000 -4.40925297 49.0823655 -55.9738008 53.0124669 119.163011 28.4862135 -97.4890477 -4.40481238 49.0514669 -55.9392468 52.9840011 119.093595 28.4769718 -97.4342628
 1608052765    58000000 -4.38758244 48.8498364 -55.7099915 52.7623048 118.598957 28.3510508 -97.0273026 -4.38397481 48.8194223 -55.6746186 52.7333531 118.530207 28.3422576 -96.9733368
 1608052765    78000000 -4.36472057 48.6168198 -55.4451592 52.5116723 118.036913 28.216046 -96.5661069 -4.36312419 48.5872322 -55.4098245 52.482548 117.966465 28.2074589 -96.5121218
 1608052765    98000000 -4.34301571 48.3828865 -55.1792626 52.2608338 117.473232 28.0822394 -96.1050381 -4.34225957 48.3548863 -55.1448527 52.2315745 117.402345 28.0725698 -96.0505973
 1608052765   118000000 -4.32342571 48.1492794 -54.9137334 52.0098855 116.908435 27.9463797 -95.6443539 -4.32138001 48.122374 -54.8796912 51.9804214 116.837821 27.9375842 -95.5887424
 1608052765   138000000 -4.30382542 47.9175606 -54.6487431 51.7590024 116.345584 27.8124701 -95.182832 -4.30048458 47.8896849 -54.614328 51.7290772 116.272868 27.8024958 -95.1265362
 1608052765   158000000 -4.28260121 47.6854332 -54.3839555 51.5080918 115.780782 27.676425 -94.7196518 -4.27957231 47.6568084 -54.3487511 51.4775306 115.70746 27.6672987 -94.6639577
 1608052765   178000000 -4.2610165 47.4515446 -54.117949 51.2570508 115.214206 27.5408709 -94.2570622 -4.25864224 47.4237336 -54.0829481 51.2257699 115.14157 27.5319865 -94.2009855
 1608052765   198000000 -4.24087032 47.2168286 -53.8520318 51.0049283 114.650042 27.4048327 -93.7944588 -4.23769341 47.19045 -53.8169069 50.9737835 114.575174 27.396553 -93.7375984
 1608052765   218000000 -4.22065548 46.9847836 -53.5867497 50.7533688 114.084273 27.2691241 -93.3316872 -4.21672486 46.9569467 -53.5506151 50.7215598 114.008244 27.2609919 -93.2737748
 1608052765   238000000 -4.19910854 46.7532261 -53.3216771 50.5010128 113.517038 27.1350634 -92.8680744 -4.19573558 46.7232126 -53.2840603 50.469087 113.440753 27.1252969 -92.809493
 1608052765   258000000 -4.17634624 46.5199005 -53.0551282 50.2484543 112.949095 27.0008997 -92.4030403 -4.17472461 46.4892369 -53.0172298 50.216353 112.872676 26.9894617 -92.3447311
 1608052765   278000000 -4.15535205 46.2840103 -52.7866086 49.995501 112.37463 26.864889 -91.9382809 -4.15369094 46.2550084 -52.7501111 49.9633461 112.303986 26.8534796 -91.8794671
 1608052765   298000000 -4.13509601 46.0487759 -52.5188477 49.742709 111.800771 26.7306017 -91.4731918 -4.13263355 46.0205159 -52.4826913 49.7100539 111.734654 26.7173443 -91.4136787
 1608052765   318000000 -4.11409839 45.8165455 -52.2536103 49.4898621 111.230163 26.5941 -91.0081337 -4.11155145 45.7857481 -52.2149576 49.4564644 111.164654 26.5810492 -90.9473435
 1608052765   338000000 -4.09271282 45.5835117 -51.9854203 49.2365105 110.660379 26.4584807 -90.5417915 -4.0904436 45.5506936 -51.9468969 49.2025653 110.593958 26.4445876 -90.4804388
 1608052765   358000000 -4.07231258 45.34631 -51.7142846 48.9835331 110.089518 26.32041 -90.0740898 -4.06930898 45.3153409 -51.6784961 48.948344 110.022538 26.3079529 -90.0129418
 1608052765   378000000 -4.05287708 45.1078312 -51.4432587 48.7297078 109.519564 26.1824869 -89.606934 -4.04814652 45.0796784 -51.4097419 48.693788 109.450365 26.1711384 -89.5448292
 1608052765   398000000 -4.03130611 44.870887 -51.1732628 48.4753777 108.94833 26.0462256 -89.1389164 -4.02695519 44.8436942 -51.140621 48.4388846 108.877412 26.0341371 -89.0760778
 1608052765   418000000 -4.00808033 44.6356079 -50.9036583 48.220591 108.375228 25.9090269 -88.6709743 -4.00573391 44.6073765 -50.8711197 48.1836209 108.303649 25.8969422 -88.606664
 1608052765   438000000 -3.98593944 44.3979702 -50.6329998 47.965849 107.801302 25.7718661 -88.1980438 -3.9844816 44.3707134 -50.6012244 47.9279841 107.729047 25.7595467 -88.1365638
 1608052765   458000000 -3.9656422 44.1587532 -50.3617577 47.7074608 107.22859 25.6356116 -87.7237846 -3.96319718 44.1336926 -50.3309213 47.671961 107.153576 25.6219435 -87.6657533
 1608052765   478000000 -3.94536213 43.9206314 -50.0908898 47.4486813 106.653462 25.4977057 -87.2514206 -3.94187954 43.8963018 -50.0601963 47.4155382 106.577208 25.4841257 -87.1942079
 1608052765   498000000 -3.92263759 43.6849884 -49.8209969 47.1913025 106.077382 25.3609843 -86.779338 -3.92052756 43.6585287 -49.7890352 47.1587025 105.999911 25.3460858 -86.7219031
 1608052765   518000000 -3.89907878 43.4494518 -49.5507435 46.9333092 105.497898 25.2216673 -86.3071628 -3.89914011 43.4203607 -49.5174237 46.9014401 105.421656 25.2078166 -86.2488137
 1608052765   538000000 -3.87827686 43.2121918 -49.2798344 46.6752747 104.913881 25.0828345 -85.8328418 -3.87771606 43.181785 -49.2453473 46.6437374 104.84241 25.0693108 -85.7749145
 1608052765   558000000 -3.8585255 42.9752201 -49.0075932 46.417041 104.329677 24.9451346 -85.3580814 -3.85625423 42.9427887 -48.9727913 46.3855804 104.262143 24.9305608 -85.3001799
 1608052765   578000000 -3.83863338 42.7372219 -48.7354824 46.1584709 103.748594 24.8069403 -84.8836608 -3.83475347 42.7033587 -48.6997407 46.126955 103.680824 24.7915591 -84.8245839
 1608052765   598000000 -3.81680148 42.4976307 -48.4629906 45.8995232 103.166203 24.66957 -84.4087081 -3.81321258 42.4634819 -48.4261805 45.8678468 103.098419 24.6522979 -84.3481003
 1608052765   618000000 -3.79470866 42.2560413 -48.1894139 45.6393875 102.58289 24.5303904 -83.9328353 -3.79163034 42.2231447 -48.1520953 45.6082414 102.514897 24.5127694 -83.8707022
 1608052765   638000000 -3.77237552 42.0143524 -47.9148964 45.3796948 102.002097 24.390658 -83.4544769 -3.77000555 41.9823336 -47.8774697 45.3481241 101.930224 24.3729658 -83.3923628
 1608052765   658000000 -3.75066722 41.7723579 -47.6402142 45.1202457 101.417075 24.2513823 -82.9759879 -3.74833696 41.7410348 -47.6022878 45.08748 101.344367 24.2328791 -82.9130545
 1608052765   678000000 -3.72941211 41.5288837 -47.3655148 44.8605839 100.830103 24.1104654 -82.4970699 -3.72662332 41.4992342 -47.3265337 44.8262938 100.757292 24.0925011 -82.4327495
 1608052765   698000000 -3.70878871 41.2857254 -47.090654 44.6005066 100.244647 23.9694903 -82.0173724 -3.70486333 41.2569176 -47.0501911 44.5645504 100.168964 23.9518235 -81.9514196
 1608052765   718000000 -3.68555949 41.043312 -46.8106709 44.339389 99.6568514 23.8286627 -81.5315639 -3.68305572 41.0140706 -46.7732437 44.3022339 99.5793483 23.8108379 -81.4690361
 1608052765   738000000 -3.66237834 40.8011425 -46.5305229 44.0770698 99.0672317 23.687073 -81.0452541 -3.66119916 40.7706785 -46.4956747 44.0393287 98.9884091 23.669536 -80.9855699
 1608052765   758000000 -3.64028209 40.5580013 -46.2502651 43.8142219 98.4758321 23.5466334 -80.560369 -3.63929231 40.5267265 -46.217467 43.7758187 98.3961103 23.5279089 -80.5009914
 1608052765   778000000 -3.61835063 40.3127487 -45.9700794 43.5481399 97.8759457 23.4048651 -80.0750514 -3.61733382 40.2821993 -45.9386035 43.5116874 97.8024151 23.3859479 -80.0152705
 1608052765   798000000 -3.59785426 40.0695114 -45.6906628 43.2809662 97.2766744 23.2630625 -79.5901321 -3.5953223 40.0370817 -45.6590666 43.2469183 97.2072863 23.2436442 -79.5283767
 1608052765   818000000 -3.57752956 39.8260612 -45.4108032 43.0136997 96.6798971 23.1214384 -79.1021503 -3.57325635 39.7913579 -45.3788384 42.9814944 96.6106858 23.1009885 -79.0402788
 1608052765   838000000 -3.55554317 39.5794284 -45.1302433 42.7470959 96.0821419 22.9777647 -78.6131797 -3.55113454 39.545012 -45.0979008 42.7153986 96.012575 22.9579717 -78.5509453
 1608052765   858000000 -3.53297313 39.3283943 -44.8494465 42.4804611 95.4827004 22.8343416 -78.1238967 -3.52895542 39.2980279 -44.8162353 42.4486134 95.4129146 22.8145844 -78.060344
 1608052765   878000000 -3.50966495 39.0789909 -44.5685947 42.2143001 94.8849562 22.6922197 -77.6339785 -3.5067175 39.0503891 -44.5338232 42.181121 94.8116645 22.6708169 -77.5684422
 1608052765   898000000 -3.48757899 38.8305385 -44.2869396 41.9461548 94.2835372 22.5491194 -77.1423884 -3.48441928 38.8020788 -44.2506452 41.9129032 94.2087841 22.5266597 -77.0752065
 1608052765   918000000 -3.46520465 38.5813652 -44.0041756 41.6779854 93.6803438 22.4069048 -76.6473513 -3.46205922 38.5530799 -43.966682 41.6439417 93.6042318 22.3821026 -76.580603
 1608052765   938000000 -3.44137119 38.3287345 -43.7195061 41.4100254 93.0780074 22.2640894 -76.1518611 -3.43963577 38.303375 -43.6819137 41.3742175 92.9979654 22.2371357 -76.0845972
 1608052765   958000000 -3.41767848 38.076485 -43.4345859 41.1415161 92.4715621 22.1190355 -75.6552825 -3.41714732 38.0529463 -43.39632 41.1037116 92.3899418 22.0917486 -75.5871537
 1608052765   978000000 -3.39464495 37.8280155 -43.1500366 40.8709022 91.8592995 21.9747267 -75.154402 -3.39459227 37.8017759 -43.1098803 40.8324044 91.7801172 21.9459309 -75.0882368
 1608052765   998000000 -3.37426875 37.5791477 -42.864368 40.600048 91.2495418 21.8268782 -74.6517707 -3.37196894 37.5498452 -42.8225737 40.560276 91.1684468 21.7996718 -74.5878097
 1608052766    18000000 -3.35320933 37.32788 -42.5731411 40.3249984 90.6365157 21.6790811 -74.1483874 -3.34927565 37.2971354 -42.5343785 40.2873061 90.5548848 21.6529604 -74.0858351
 1608052766    38000000 -3.33010028 37.0756648 -42.2821098 40.0502372 90.0217812 21.5321733 -73.6454882 -3.32651068 37.0436274 -42.2452731 40.013474 89.9393849 21.5057856 -73.582275
 1608052766    58000000 -3.30643847 36.8248847 -41.9917995 39.7742572 89.4038881 21.3848467 -73.1419917 -3.30367227 36.7893016 -41.955235 39.7387585 89.3218993 21.358136 -73.0770904
 1608052766    78000000 -3.28312686 36.5724223 -41.7009021 39.4976593 88.7802931 21.236902 -72.6364935 -3.28075863 36.534138 -41.6642415 39.463138 88.7023796 21.2100001 -72.5702416
 1608052766    98000000 -3.26056369 36.3159671 -41.4090606 39.2209548 88.1565169 21.0907392 -72.1288187 -3.25776792 36.2781162 -41.3722692 39.1865905 88.0807762 21.0613658 -72.061688
 1608052766   118000000 -3.23731044 36.0563567 -41.1161686 38.9444015 87.5343666 20.9412016 -71.6203715 -3.23469827 36.0212153 -41.0792944 38.9090935 87.4570384 20.9122213 -71.5513883
 1608052766   138000000 -3.21365893 35.7962554 -40.8233589 38.6670139 86.9093379 20.791633 -71.1075812 -3.21154776 35.763414 -40.7852928 38.6306239 86.8311145 20.762554 -71.0393001
 1608052766   158000000 -3.19122279 35.5371394 -40.5302299 38.3886993 86.2822987 20.6419443 -70.5926863 -3.18831444 35.5046905 -40.4902395 38.3511581 86.2029517 20.6123513 -70.52538
 1608052766   178000000 -3.16836436 35.2766879 -40.2361293 38.1098731 85.6558747 20.4919946 -70.075474 -3.16499631 35.2450226 -40.1941092 38.0706722 85.5724957 20.4616003 -70.009584
 1608052766   198000000 -3.14483302 35.0152545 -39.9390865 37.830556 85.0245893 20.3352438 -69.5576952 -3.14159132 34.9843874 -39.8968757 37.7891414 84.9396914 20.3102878 -69.4918666
 1608052766   218000000 -3.1204468 34.7523517 -39.6377384 37.5448291 84.3865693 20.1789804 -69.0394426 -3.11809737 34.7227616 -39.5985126 37.5065407 84.3044819 20.1584002 -68.9721815
 1608052766   238000000 -3.09773257 34.4904857 -39.3369876 37.25811 83.7487031 20.0231016 -68.5199885 -3.09451233 34.4601214 -39.2989926 37.2228442 83.6668095 20.0059237 -68.4504814
 1608052766   258000000 -3.07539943 34.2283141 -39.0355159 36.9708484 83.108722 19.867803 -67.9979902 -3.070834 34.1964423 -38.9982878 36.9380255 83.0266147 19.852844 -67.9267176
 1608052766   278000000 -3.05091708 33.9657512 -38.7339584 36.6835834 82.4682191 19.7136442 -67.4702379 -3.04706012 33.9316992 -38.6963697 36.6520576 82.3838368 19.6991466 -67.4008405
 1608052766   298000000 -3.02586482 33.7014029 -38.4316146 36.3964832 81.8250355 19.5569654 -66.9421835 -3.0231884 33.6658666 -38.393209 36.3649127 81.7384134 19.5448167 -66.8727991
 1608052766   318000000 -3.00137561 33.4361758 -38.1291644 36.1087718 81.1736121 19.4005956 -66.4133017 -2.99921648 33.3989181 -38.0887757 36.0765625 81.0902807 19.389839 -66.3425411
 1608052766   338000000 -2.97846224 33.1685969 -37.8256088 35.8196014 80.5237104 19.2457262 -65.8822157 -2.97514193 33.1308268 -37.7830391 35.7869779 80.4393734 19.2341978 -65.8100131
 1608052766   358000000 -2.95458758 32.8992534 -37.519746 35.5308532 79.8708863 19.0907056 -65.34736 -2.95096227 32.8615649 -37.4759677 35.4961289 79.7856242 19.0778771 -65.27516
 1608052766   378000000 -2.93006747 32.6263221 -37.2079917 35.241051 79.2171009 18.9338621 -64.8102007 -2.92667495 32.5911043 -37.1675291 35.203985 79.1289643 18.9208604 -64.7379256
 1608052766   398000000 -2.90634043 32.3520209 -36.8966323 34.9501159 78.5555976 18.77707 -64.2691583 -2.90227736 32.3194157 -36.8576901 34.9105147 78.4693229 18.7631307 -64.1982521
 1608052766   418000000 -2.88067362 32.0787566 -36.5850635 34.6572822 77.8893976 18.6203912 -63.7273023 -2.87776682 32.0464692 -36.5464167 34.6156856 77.8066276 18.6046709 -63.6560799
 1608052766   438000000 -2.85631144 31.8051352 -36.2734363 34.3617911 77.2225055 18.4611856 -63.1828886 -2.85314057 31.7722342 -36.2336737 34.3194648 77.1408038 18.4454629 -63.1113483
 1608052766   458000000 -2.83288653 31.529399 -35.960834 34.0622386 76.555542 18.3013483 -62.6372766 -2.82839577 31.496679 -35.9194253 34.0218179 76.4717749 18.2854886 -62.5639944
 1608052766   478000000 -2.80866511 31.2525332 -35.6467384 33.7621608 75.8858374 18.1425821 -62.0873319 -2.80352952 31.2197714 -35.6036344 33.7227102 75.7994622 18.1247291 -62.0139539
 1608052766   498000000 -2.78119585 30.9766906 -35.3318874 33.4613826 75.214386 17.9841558 -61.5333532 -2.77853882 30.9414779 -35.2862632 33.4221055 75.1237847 17.963165 -61.4611607
 1608052766   518000000 -2.75320475 30.7007449 -35.0106643 33.1600516 74.5333985 17.8232473 -60.977184 -2.75342059 30.6617643 -34.9672723 33.1199668 74.4446593 17.8007764 -60.9055466
 1608052766   538000000 -2.72909319 30.4189421 -34.6878619 32.8575362 73.8485217 17.6616041 -60.4199197 -2.72817167 30.3805953 -34.6466217 32.816256 73.7620003 17.637543 -60.3470415
 1608052766   558000000 -2.70636523 30.1344031 -34.3643867 32.5541179 73.1644415 17.4991472 -59.8614435 -2.70278879 30.0979347 -34.32427 32.510934 73.0757195 17.4734435 -59.7855734
